year,ronda,piloto_id,constructor_id,puntos,posicion,posicion_inicial,vueltas,status,gap,vuelta_rapida,velocidad_punta_kph
2020,14,kvyat,alphatauri,0,12,16,57,+1 Lap,NA,1:41.019,190.229
2020,14,gasly,alphatauri,0,13,19,57,+1 Lap,NA,1:39.586,192.966
2020,14,bottas,mercedes,0,14,9,57,+1 Lap,NA,1:38.193,195.704
2020,14,raikkonen,alfa,0,15,8,57,+1 Lap,NA,1:39.743,192.663
2020,14,russell,williams,0,16,0,57,+1 Lap,NA,1:40.814,190.616
2020,14,kevin_magnussen,haas,0,17,13,55,Withdrew,NA,1:40.948,190.363
2020,14,grosjean,haas,0,18,17,49,Collision damage,NA,1:43.281,186.063
2020,14,latifi,williams,0,19,0,39,Collision damage,NA,1:43.495,185.678
2020,14,giovinazzi,alfa,0,20,10,11,Gearbox,NA,1:51.122,172.934
2020,15,hamilton,mercedes,25,1,1,57,Finished,2:59:47.515,1:32.864,209.803
2020,15,max_verstappen,red_bull,19,2,3,57,Finished,+1.254,1:32.014,211.741
2020,15,albon,red_bull,15,3,4,57,Finished,+8.005,1:33.684,207.967
2020,15,norris,mclaren,12,4,9,57,Finished,+11.337,1:33.588,208.180
2020,15,sainz,mclaren,10,5,15,57,Finished,+11.787,1:33.411,208.575
2020,15,gasly,alphatauri,8,6,8,57,Finished,+11.942,1:34.817,205.482
2020,15,ricciardo,renault,6,7,6,57,Finished,+19.368,1:32.827,209.887
2020,15,bottas,mercedes,4,8,2,57,Finished,+19.680,1:33.352,208.706
2020,15,ocon,renault,2,9,7,57,Finished,+22.803,1:34.354,206.490
2020,15,leclerc,ferrari,1,10,12,56,+1 Lap,NA,1:33.625,208.098
2020,15,kvyat,alphatauri,0,11,10,56,+1 Lap,NA,1:34.141,206.957
2020,15,russell,williams,0,12,14,56,+1 Lap,NA,1:35.042,204.995
2020,15,vettel,ferrari,0,13,11,56,+1 Lap,NA,1:33.861,207.575
2020,15,latifi,williams,0,14,20,56,+1 Lap,NA,1:34.591,205.973
2020,15,raikkonen,alfa,0,15,17,56,+1 Lap,NA,1:33.573,208.213
2020,15,giovinazzi,alfa,0,16,16,56,+1 Lap,NA,1:34.536,206.092
2020,15,kevin_magnussen,haas,0,17,18,56,+1 Lap,NA,1:35.241,204.567
2020,15,perez,racing_point,0,18,5,53,Engine,NA,1:33.629,208.089
2020,15,stroll,racing_point,0,19,13,2,Collision,NA,NA,NA
2020,15,grosjean,haas,0,20,19,0,Collision,NA,NA,NA
2020,16,perez,racing_point,25,1,5,87,Finished,1:31:15.114,0:56.789,224.599
2020,16,ocon,renault,18,2,11,87,Finished,+10.518,0:57.350,222.402
2020,16,stroll,racing_point,15,3,10,87,Finished,+11.869,0:57.388,222.255
2020,16,sainz,mclaren,12,4,8,87,Finished,+12.580,0:57.165,223.122
2020,16,ricciardo,renault,10,5,7,87,Finished,+13.330,0:56.979,223.850
2020,16,albon,red_bull,8,6,12,87,Finished,+13.842,0:57.056,223.548
2020,16,kvyat,alphatauri,6,7,6,87,Finished,+14.534,0:57.001,223.764
2020,16,bottas,mercedes,4,8,1,87,Finished,+15.389,0:56.563,225.497
2020,16,russell,mercedes,3,9,2,87,Finished,+18.556,0:55.404,230.214
2020,16,norris,mclaren,1,10,19,87,Finished,+19.541,0:57.270,222.713
2020,16,gasly,alphatauri,0,11,9,87,Finished,+20.527,0:57.220,222.908
2020,16,vettel,ferrari,0,12,13,87,Finished,+22.611,0:56.905,224.141
2020,16,giovinazzi,alfa,0,13,14,87,Finished,+24.111,0:56.887,224.212
2020,16,raikkonen,alfa,0,14,18,87,Finished,+26.153,0:57.375,222.305
2020,16,kevin_magnussen,haas,0,15,15,87,Finished,+32.370,0:57.516,221.760
2020,16,aitken,williams,0,16,17,87,Finished,+33.674,0:57.392,222.240
2020,16,pietro_fittipaldi,haas,0,17,20,87,Finished,+36.858,0:57.742,220.892
2020,16,latifi,williams,0,18,16,52,Engine,NA,0:58.206,219.132
2020,16,max_verstappen,red_bull,0,19,3,0,Accident,NA,NA,NA
2020,16,leclerc,ferrari,0,20,4,0,Collision,NA,NA,NA
2020,17,max_verstappen,red_bull,25,1,1,55,Finished,1:36:28.645,1:40.958,198.046
2020,17,bottas,mercedes,18,2,2,55,Finished,+15.976,1:41.131,197.707
2020,17,hamilton,mercedes,15,3,3,55,Finished,+18.415,1:41.420,197.144
2020,17,albon,red_bull,12,4,5,55,Finished,+19.987,1:41.227,197.520
2020,17,norris,mclaren,10,5,4,55,Finished,+1:00.729,1:41.964,196.092
2020,17,sainz,mclaren,8,6,6,55,Finished,+1:05.662,1:41.947,196.125
2020,17,ricciardo,renault,7,7,11,55,Finished,+1:13.748,1:40.926,198.109
2020,17,gasly,alphatauri,4,8,9,55,Finished,+1:29.718,1:42.474,195.116
2020,17,ocon,renault,2,9,10,55,Finished,+1:41.069,1:42.894,194.320
2020,17,stroll,racing_point,1,10,8,55,Finished,+1:42.738,1:41.866,196.281
2020,17,kvyat,alphatauri,0,11,7,54,+1 Lap,NA,1:42.704,194.679
2020,17,raikkonen,alfa,0,12,15,54,+1 Lap,NA,1:42.148,195.739
2020,17,leclerc,ferrari,0,13,12,54,+1 Lap,NA,1:41.908,196.200
2020,17,vettel,ferrari,0,14,13,54,+1 Lap,NA,1:41.475,197.037
2020,17,russell,williams,0,15,16,54,+1 Lap,NA,1:43.328,193.504
2020,17,giovinazzi,alfa,0,16,14,54,+1 Lap,NA,1:41.675,196.650
2020,17,latifi,williams,0,17,18,54,+1 Lap,NA,1:42.497,195.073
2020,17,kevin_magnussen,haas,0,18,20,54,+1 Lap,NA,1:41.999,196.025
2020,17,pietro_fittipaldi,haas,0,19,17,53,+2 Laps,NA,1:41.707,196.588
2020,17,perez,racing_point,0,20,19,8,Transmission,NA,1:43.263,193.625
2021,1,hamilton,mercedes,25,1,2,56,Finished,1:32:03.897,1:34.015,207.235
2021,1,max_verstappen,red_bull,18,2,1,56,Finished,+0.745,1:33.228,208.984
2021,1,bottas,mercedes,16,3,3,56,Finished,+37.383,1:32.090,211.566
2021,1,norris,mclaren,12,4,7,56,Finished,+46.466,1:34.396,206.398
2021,1,perez,red_bull,10,5,0,56,Finished,+52.047,1:33.970,207.334
2021,1,leclerc,ferrari,8,6,4,56,Finished,+59.090,1:34.988,205.112
2021,1,ricciardo,mclaren,6,7,6,56,Finished,+66.004,1:34.932,205.233
2021,1,sainz,ferrari,4,8,8,56,Finished,+67.100,1:34.509,206.151
2021,1,tsunoda,alphatauri,2,9,13,56,Finished,+85.692,1:34.761,205.603
2021,1,stroll,aston_martin,1,10,10,56,Finished,+86.713,1:34.865,205.378
2021,1,raikkonen,alfa,0,11,14,56,Finished,+88.864,1:35.192,204.672
2021,1,giovinazzi,alfa,0,12,12,55,+1 Lap,NA,1:35.122,204.823
2021,1,ocon,alpine,0,13,16,55,+1 Lap,NA,1:35.250,204.548
2021,1,russell,williams,0,14,15,55,+1 Lap,NA,1:35.036,205.008
2021,1,vettel,aston_martin,0,15,20,55,+1 Lap,NA,1:35.566,203.871
2021,1,mick_schumacher,haas,0,16,18,55,+1 Lap,NA,1:36.134,202.667
2021,1,gasly,alphatauri,0,17,5,52,Retired,NA,1:34.090,207.069
2021,1,latifi,williams,0,18,17,51,Retired,NA,1:36.602,201.685
2021,1,alonso,alpine,0,19,9,32,Brakes,NA,1:36.063,202.816
2021,1,mazepin,haas,0,20,19,0,Accident,NA,NA,NA
2021,2,max_verstappen,red_bull,25,1,3,63,Finished,2:02:34.598,1:17.524,227.960
2021,2,hamilton,mercedes,19,2,1,63,Finished,+22.000,1:16.702,230.403
2021,2,norris,mclaren,15,3,7,63,Finished,+23.702,1:18.259,225.819
2021,2,leclerc,ferrari,12,4,4,63,Finished,+25.579,1:18.379,225.473
2021,2,sainz,ferrari,10,5,11,63,Finished,+27.036,1:18.490,225.154
2021,2,ricciardo,mclaren,8,6,6,63,Finished,+51.220,1:19.341,222.739
2021,2,gasly,alphatauri,6,7,5,63,Finished,+52.818,1:18.994,223.718
2021,2,stroll,aston_martin,4,8,10,63,Finished,+56.909,1:18.782,224.320
2021,2,ocon,alpine,2,9,9,63,Finished,+65.704,1:19.422,222.512
2021,2,alonso,alpine,1,10,15,63,Finished,+66.561,1:19.417,222.526
2021,2,perez,red_bull,0,11,2,63,Finished,+67.151,1:19.396,222.585
2021,2,tsunoda,alphatauri,0,12,20,63,Finished,+73.184,1:18.334,225.603
2021,2,raikkonen,alfa,0,13,16,63,Finished,+94.773,1:18.353,225.548
2021,2,giovinazzi,alfa,0,14,17,62,+1 Lap,NA,1:19.470,222.378
2021,2,vettel,aston_martin,0,15,0,61,Gearbox,NA,1:19.074,223.491
2021,2,mick_schumacher,haas,0,16,18,61,+2 Laps,NA,1:19.193,223.156
2021,2,mazepin,haas,0,17,19,61,+2 Laps,NA,1:20.402,219.800
2021,2,bottas,mercedes,0,18,8,30,Collision,NA,1:28.485,199.721
2021,2,russell,williams,0,19,12,30,Collision,NA,1:26.543,204.203
2021,2,latifi,williams,0,20,14,0,Collision,NA,NA,NA
2021,3,hamilton,mercedes,25,1,2,66,Finished,1:34:31.421,1:20.933,206.971
2021,3,max_verstappen,red_bull,18,2,3,66,Finished,+29.148,1:20.695,207.581
2021,3,bottas,mercedes,16,3,1,66,Finished,+33.530,1:19.865,209.738
2021,3,perez,red_bull,12,4,4,66,Finished,+39.735,1:20.643,207.715
2021,3,norris,mclaren,10,5,7,66,Finished,+51.369,1:21.696,205.038
2021,3,leclerc,ferrari,8,6,8,66,Finished,+55.781,1:21.496,205.541
2021,3,ocon,alpine,6,7,6,66,Finished,+1:03.749,1:21.886,204.562
2021,3,alonso,alpine,4,8,13,66,Finished,+1:04.808,1:21.032,206.718
2021,3,ricciardo,mclaren,2,9,16,66,Finished,+1:15.369,1:21.987,204.310
2021,3,gasly,alphatauri,1,10,9,66,Finished,+1:16.463,1:22.014,204.243
2021,3,sainz,ferrari,0,11,5,66,Finished,+1:18.955,1:22.325,203.471
2021,3,giovinazzi,alfa,0,12,12,65,+1 Lap,NA,1:22.167,203.862
2021,3,vettel,aston_martin,0,13,10,65,+1 Lap,NA,1:22.416,203.246
2021,3,stroll,aston_martin,0,14,17,65,+1 Lap,NA,1:21.970,204.352
2021,3,tsunoda,alphatauri,0,15,14,65,+1 Lap,NA,1:22.058,204.133
2021,3,russell,williams,0,16,11,65,+1 Lap,NA,1:22.654,202.661
2021,3,mick_schumacher,haas,0,17,19,64,+2 Laps,NA,1:22.755,202.414
2021,3,latifi,williams,0,18,18,64,+2 Laps,NA,1:23.155,201.440
2021,3,mazepin,haas,0,19,20,64,+2 Laps,NA,1:23.641,200.270
2021,3,raikkonen,alfa,0,20,15,1,Collision damage,NA,NA,NA
2021,4,hamilton,mercedes,25,1,1,66,Finished,1:33:07.680,1:20.665,208.640
2021,4,max_verstappen,red_bull,19,2,2,66,Finished,+15.841,1:18.149,215.357
2021,4,bottas,mercedes,15,3,3,66,Finished,+26.610,1:19.430,211.884
2021,4,leclerc,ferrari,12,4,4,66,Finished,+54.616,1:20.459,209.174
2021,4,perez,red_bull,10,5,8,66,Finished,+1:03.671,1:19.483,211.743
2021,4,ricciardo,mclaren,8,6,7,66,Finished,+1:13.768,1:21.853,205.612
2021,4,sainz,ferrari,6,7,6,66,Finished,+1:14.670,1:21.568,206.330
2021,4,norris,mclaren,4,8,9,65,+1 Lap,NA,1:21.279,207.064
2021,4,ocon,alpine,2,9,5,65,+1 Lap,NA,1:23.311,202.014
2021,4,gasly,alphatauri,1,10,12,65,+1 Lap,NA,1:21.375,206.820
2021,4,stroll,aston_martin,0,11,11,65,+1 Lap,NA,1:22.607,203.735
2021,4,raikkonen,alfa,0,12,17,65,+1 Lap,NA,1:22.868,203.094
2021,4,vettel,aston_martin,0,13,13,65,+1 Lap,NA,1:22.820,203.211
2021,4,russell,williams,0,14,15,65,+1 Lap,NA,1:23.208,202.264
2021,4,giovinazzi,alfa,0,15,14,65,+1 Lap,NA,1:22.802,203.255
2021,4,latifi,williams,0,16,19,65,+1 Lap,NA,1:22.905,203.003
2021,4,alonso,alpine,0,17,10,65,+1 Lap,NA,1:21.182,207.311
2021,4,mick_schumacher,haas,0,18,18,64,+2 Laps,NA,1:22.637,203.661
2021,4,mazepin,haas,0,19,20,64,+2 Laps,NA,1:24.040,200.261
2021,4,tsunoda,alphatauri,0,20,16,6,Electrical,NA,1:24.825,198.408
2021,5,max_verstappen,red_bull,25,1,2,78,Finished,1:38:56.820,1:14.649,160.929
2021,5,sainz,ferrari,18,2,4,78,Finished,+8.968,1:14.621,160.989
2021,5,norris,mclaren,15,3,5,78,Finished,+19.427,1:14.670,160.883
2021,5,perez,red_bull,12,4,9,78,Finished,+20.490,1:14.552,161.138
2021,5,vettel,aston_martin,10,5,8,78,Finished,+52.591,1:15.316,159.503
2021,5,gasly,alphatauri,8,6,6,78,Finished,+53.896,1:15.412,159.300
2021,5,hamilton,mercedes,7,7,7,78,Finished,+1:08.231,1:12.909,164.769
2021,5,stroll,aston_martin,4,8,13,77,+1 Lap,NA,1:14.674,160.875
2021,5,ocon,alpine,2,9,11,77,+1 Lap,NA,1:15.316,159.503
2021,5,giovinazzi,alfa,1,10,10,77,+1 Lap,NA,1:15.331,159.472
2021,5,raikkonen,alfa,0,11,14,77,+1 Lap,NA,1:14.971,160.237
2021,5,ricciardo,mclaren,0,12,12,77,+1 Lap,NA,1:14.578,161.082
2021,5,alonso,alpine,0,13,17,77,+1 Lap,NA,1:15.026,160.120
2021,5,russell,williams,0,14,15,77,+1 Lap,NA,1:15.539,159.033
2021,5,latifi,williams,0,15,18,77,+1 Lap,NA,1:15.573,158.961
2021,5,tsunoda,alphatauri,0,16,16,77,+1 Lap,NA,1:14.037,162.259
2021,5,mazepin,haas,0,17,19,75,+3 Laps,NA,1:16.866,156.287
2021,5,mick_schumacher,haas,0,18,20,75,+3 Laps,NA,1:16.425,157.189
2021,5,bottas,mercedes,0,19,3,29,Wheel nut,NA,1:15.706,158.682
2021,5,leclerc,ferrari,0,20,1,0,Driveshaft,NA,NA,NA
2021,6,perez,red_bull,25,1,6,51,Finished,2:13:36.410,1:44.687,206.432
2021,6,vettel,aston_martin,18,2,11,51,Finished,+1.385,1:44.890,206.032
2021,6,gasly,alphatauri,15,3,4,51,Finished,+2.762,1:45.220,205.386
2021,6,leclerc,ferrari,12,4,1,51,Finished,+3.828,1:45.382,205.071
2021,6,norris,mclaren,10,5,9,51,Finished,+4.754,1:45.326,205.180
2021,6,alonso,alpine,8,6,8,51,Finished,+6.382,1:45.624,204.601
2021,6,tsunoda,alphatauri,6,7,7,51,Finished,+6.624,1:44.939,205.936
2021,6,sainz,ferrari,4,8,5,51,Finished,+7.709,1:45.700,204.454
2021,6,ricciardo,mclaren,2,9,13,51,Finished,+8.874,1:45.713,204.428
2021,6,raikkonen,alfa,1,10,14,51,Finished,+9.576,1:45.601,204.645
2021,6,giovinazzi,alfa,0,11,20,51,Finished,+10.254,1:45.575,204.696
2021,6,bottas,mercedes,0,12,10,51,Finished,+11.264,1:45.665,204.521
2021,6,mick_schumacher,haas,0,13,17,51,Finished,+14.241,1:47.624,200.799
2021,6,mazepin,haas,0,14,18,51,Finished,+14.315,1:47.747,200.569
2021,6,hamilton,mercedes,0,15,2,51,Finished,+17.668,1:44.769,206.270
2021,6,latifi,williams,0,16,16,51,Finished,+43.379,1:46.608,202.712
2021,6,russell,williams,0,17,15,48,Gearbox,NA,1:45.959,203.954
2021,6,max_verstappen,red_bull,0,18,3,45,Accident,NA,1:44.481,206.839
2021,6,stroll,aston_martin,0,19,19,29,Accident,NA,1:46.207,203.478
2021,6,ocon,alpine,0,20,12,3,Turbo,NA,1:50.850,194.955
2021,7,max_verstappen,red_bull,26,1,1,53,Finished,1:27:25.770,1:36.404,218.156
2021,7,hamilton,mercedes,18,2,2,53,Finished,+2.904,1:37.410,215.903
2021,7,perez,red_bull,15,3,4,53,Finished,+8.811,1:36.693,217.504
2021,7,bottas,mercedes,12,4,3,53,Finished,+14.618,1:36.960,216.905
2021,7,norris,mclaren,10,5,8,53,Finished,+1:04.032,1:37.425,215.870
2021,7,ricciardo,mclaren,8,6,10,53,Finished,+1:15.857,1:38.324,213.896
2021,7,gasly,alphatauri,6,7,6,53,Finished,+1:16.596,1:38.103,214.378
2021,7,alonso,alpine,4,8,9,53,Finished,+1:17.695,1:37.646,215.382
2021,7,vettel,aston_martin,2,9,12,53,Finished,+1:19.666,1:37.138,216.508
2021,7,stroll,aston_martin,1,10,19,53,Finished,+1:31.946,1:37.828,214.981
2021,7,sainz,ferrari,0,11,5,53,Finished,+1:39.337,1:38.931,212.584
2021,7,russell,williams,0,12,14,52,+1 Lap,NA,1:38.314,213.918
2021,7,tsunoda,alphatauri,0,13,0,52,+1 Lap,NA,1:38.980,212.479
2021,7,ocon,alpine,0,14,11,52,+1 Lap,NA,1:38.645,213.200
2021,7,giovinazzi,alfa,0,15,13,52,+1 Lap,NA,1:38.702,213.077
2021,7,leclerc,ferrari,0,16,7,52,+1 Lap,NA,1:37.681,215.304
2021,7,raikkonen,alfa,0,17,17,52,+1 Lap,NA,1:37.992,214.621
2021,7,latifi,williams,0,18,16,52,+1 Lap,NA,1:38.313,213.920
2021,7,mick_schumacher,haas,0,19,15,52,+1 Lap,NA,1:38.847,212.765
2021,7,mazepin,haas,0,20,18,52,+1 Lap,NA,1:39.317,211.758
2021,8,max_verstappen,red_bull,25,1,1,71,Finished,1:22:18.925,1:08.017,228.542
2021,8,hamilton,mercedes,19,2,2,71,Finished,+35.743,1:07.058,231.811
2021,8,bottas,mercedes,15,3,5,71,Finished,+46.907,1:08.619,226.537
2021,8,perez,red_bull,12,4,4,71,Finished,+47.434,1:07.894,228.956
2021,8,norris,mclaren,10,5,3,70,+1 Lap,NA,1:08.903,225.604
2021,8,sainz,ferrari,8,6,12,70,+1 Lap,NA,1:08.609,226.570
2021,8,leclerc,ferrari,6,7,7,70,+1 Lap,NA,1:08.738,226.145
2021,8,stroll,aston_martin,4,8,9,70,+1 Lap,NA,1:09.787,222.746
2021,8,alonso,alpine,2,9,8,70,+1 Lap,NA,1:09.749,222.867
2021,8,tsunoda,alphatauri,1,10,11,70,+1 Lap,NA,1:09.650,223.184
2021,8,raikkonen,alfa,0,11,18,70,+1 Lap,NA,1:09.128,224.869
2021,8,vettel,aston_martin,0,12,14,70,+1 Lap,NA,1:09.821,222.637
2021,8,ricciardo,mclaren,0,13,13,70,+1 Lap,NA,1:09.305,224.295
2021,8,ocon,alpine,0,14,17,70,+1 Lap,NA,1:09.576,223.421
2021,8,giovinazzi,alfa,0,15,15,70,+1 Lap,NA,1:09.723,222.950
2021,8,mick_schumacher,haas,0,16,19,69,+2 Laps,NA,1:10.005,222.052
2021,8,latifi,williams,0,17,16,68,+3 Laps,NA,1:10.104,221.739
2021,8,mazepin,haas,0,18,20,68,+3 Laps,NA,1:10.951,219.092
2021,8,russell,williams,0,19,10,36,Engine,NA,1:10.499,220.496
2021,8,gasly,alphatauri,0,20,6,1,Collision,NA,NA,NA
2021,9,max_verstappen,red_bull,26,1,1,71,Finished,1:23:54.543,1:06.200,234.815
2021,9,bottas,mercedes,18,2,5,71,Finished,+17.973,1:08.374,227.349
2021,9,norris,mclaren,15,3,2,71,Finished,+20.019,1:08.471,227.027
2021,9,hamilton,mercedes,12,4,4,71,Finished,+46.452,1:08.126,228.177
2021,9,sainz,ferrari,10,5,10,71,Finished,+57.144,1:07.762,229.402
2021,9,perez,red_bull,8,6,3,71,Finished,+57.915,1:08.192,227.956
2021,9,ricciardo,mclaren,6,7,13,71,Finished,+1:00.395,1:08.820,225.876
2021,9,leclerc,ferrari,4,8,12,71,Finished,+1:01.195,1:08.698,226.277
2021,9,gasly,alphatauri,2,9,6,71,Finished,+1:01.844,1:08.146,228.110
2021,9,alonso,alpine,1,10,14,70,+1 Lap,NA,1:08.405,227.246
2021,9,russell,williams,0,11,8,70,+1 Lap,NA,1:08.900,225.613
2021,9,tsunoda,alphatauri,0,12,7,70,+1 Lap,NA,1:08.455,227.080
2021,9,stroll,aston_martin,0,13,9,70,+1 Lap,NA,1:08.659,226.405
2021,9,giovinazzi,alfa,0,14,15,70,+1 Lap,NA,1:09.042,225.149
2021,9,raikkonen,alfa,0,15,16,70,+1 Lap,NA,1:08.874,225.699
2021,9,latifi,williams,0,16,18,70,+1 Lap,NA,1:08.520,226.865
2021,9,vettel,aston_martin,0,17,11,69,Collision,NA,1:08.420,227.196
2021,9,mick_schumacher,haas,0,18,19,69,+2 Laps,NA,1:09.394,224.007
2021,9,mazepin,haas,0,19,20,69,+2 Laps,NA,1:09.757,222.842
2021,9,ocon,alpine,0,20,17,0,Collision,NA,NA,NA
2021,10,hamilton,mercedes,25,1,2,52,Finished,1:58:23.284,1:29.699,236.430
2021,10,leclerc,ferrari,18,2,4,52,Finished,+3.871,1:30.569,234.159
2021,10,bottas,mercedes,15,3,3,52,Finished,+11.125,1:30.524,234.275
2021,10,norris,mclaren,12,4,5,52,Finished,+28.573,1:31.420,231.979
2021,10,ricciardo,mclaren,10,5,6,52,Finished,+42.624,1:31.284,232.325
2021,10,sainz,ferrari,8,6,10,52,Finished,+43.454,1:31.223,232.480
2021,10,alonso,alpine,6,7,7,52,Finished,+1:12.093,1:31.698,231.276
2021,10,stroll,aston_martin,4,8,14,52,Finished,+1:14.289,1:31.992,230.537
2021,10,ocon,alpine,2,9,9,52,Finished,+1:16.162,1:32.210,229.992
2021,10,tsunoda,alphatauri,1,10,16,52,Finished,+1:22.065,1:30.826,233.497
2021,10,gasly,alphatauri,0,11,11,52,Finished,+1:25.327,1:30.266,234.945
2021,10,russell,williams,0,12,12,51,+1 Lap,NA,1:32.049,230.394
2021,10,giovinazzi,alfa,0,13,15,51,+1 Lap,NA,1:32.346,229.653
2021,10,latifi,williams,0,14,17,51,+1 Lap,NA,1:32.477,229.328
2021,10,raikkonen,alfa,0,15,13,51,+1 Lap,NA,1:31.895,230.780
2021,10,perez,red_bull,0,16,0,51,+1 Lap,NA,1:28.617,239.317
2021,10,mazepin,haas,0,17,19,51,+1 Lap,NA,1:32.909,228.262
2021,10,mick_schumacher,haas,0,18,18,51,+1 Lap,NA,1:32.862,228.377
2021,10,vettel,aston_martin,0,19,8,40,Retired,NA,1:33.059,227.894
2021,10,max_verstappen,red_bull,0,20,1,0,Collision,NA,NA,NA
2021,11,ocon,alpine,25,1,8,70,Finished,2:04:43.199,1:21.421,193.704
2021,11,hamilton,mercedes,18,2,1,70,Finished,+2.736,1:18.715,200.363
2021,11,sainz,ferrari,15,3,15,70,Finished,+15.018,1:21.423,193.699
2021,11,alonso,alpine,12,4,9,70,Finished,+15.651,1:20.359,196.264
2021,11,gasly,alphatauri,11,5,5,70,Finished,+1:03.614,1:18.394,201.183
2021,11,tsunoda,alphatauri,8,6,16,70,Finished,+1:15.803,1:22.450,191.286
2021,11,latifi,williams,6,7,18,70,Finished,+1:17.910,1:22.831,190.406
2021,11,russell,williams,4,8,17,70,Finished,+1:19.094,1:22.112,192.074
2021,11,max_verstappen,red_bull,2,9,3,70,Finished,+1:20.244,1:20.945,194.843
2021,11,raikkonen,alfa,1,10,13,69,+1 Lap,NA,1:21.518,193.473
2021,11,ricciardo,mclaren,0,11,11,69,+1 Lap,NA,1:22.802,190.473
2021,11,mick_schumacher,haas,0,12,20,69,+1 Lap,NA,1:22.711,190.683
2021,11,giovinazzi,alfa,0,13,0,69,+1 Lap,NA,1:22.736,190.625
2021,11,mazepin,haas,0,14,19,3,Collision,NA,NA,NA
2021,11,norris,mclaren,0,15,6,2,Collision,NA,NA,NA
